Tool,File,Peak memory used,Runtime,Grouping Method,Singletons,Dataset,Completed?,Input reads (total),Input reads (mapped),Ouput reads (total),Output reads (mapped),Iteration
RUMINA_8_threads.acyclic_0_None,SRR1543969_sorted.bam,0.345458984375,0.9179327487945557,acyclic,Strict,tcr,Completed,1361764,1349707,21886,21886,0
RUMINA_8_threads.acyclic_0_None,SRR1543964_sorted.bam,0.320404052734375,0.8076908588409424,acyclic,Strict,tcr,Completed,1119301,1106767,23895,23895,0
RUMINA_8_threads.acyclic_0_None,SRR1543970_sorted.bam,0.2917022705078125,0.8049118518829346,acyclic,Strict,tcr,Completed,1235274,1222277,16021,16021,0
RUMINA_8_threads.acyclic_0_None,SRR1543966_sorted.bam,0.3115997314453125,0.8066959381103516,acyclic,Strict,tcr,Completed,1242753,1229055,15935,15935,0
RUMINA_8_threads.acyclic_0_None,SRR1543971_sorted.bam,0.17791748046875,0.5740149021148682,acyclic,Strict,tcr,Completed,761512,748639,15893,15893,0
RUMINA_8_threads.acyclic_0_None,SRR1543968_sorted.bam,0.2793121337890625,0.8061308860778809,acyclic,Strict,tcr,Completed,1145263,1135396,18043,18043,0
RUMINA_8_threads.acyclic_0_None,SRR1543965_sorted.bam,0.25439453125,0.6857609748840332,acyclic,Strict,tcr,Completed,986833,953523,20346,20346,0
RUMINA_8_threads.acyclic_0_None,SRR1543967_sorted.bam,0.33551025390625,0.9245259761810303,acyclic,Strict,tcr,Completed,1424049,1410388,20358,20358,0
UMI-tools_1,SRR1543969_sorted.bam,0.170257568359375,10.705836057662964,,Singletons,tcr,Completed,1361764,1349707,68732,68732,1
UMI-tools_1,SRR1543964_sorted.bam,0.1689605712890625,8.966907978057861,,Singletons,tcr,Completed,1119301,1106767,64327,64327,1
UMI-tools_1,SRR1543970_sorted.bam,0.1615447998046875,8.73352599143982,,Singletons,tcr,Completed,1235274,1222277,48223,48223,1
UMI-tools_1,SRR1543966_sorted.bam,0.1595611572265625,9.075782299041748,,Singletons,tcr,Completed,1242753,1229055,49093,49093,1
UMI-tools_1,SRR1543971_sorted.bam,0.154052734375,5.877045154571533,,Singletons,tcr,Completed,761512,748639,42975,42975,1
UMI-tools_1,SRR1543968_sorted.bam,0.1584625244140625,8.171451091766357,,Singletons,tcr,Completed,1145263,1135396,49489,49489,1
UMI-tools_1,SRR1543965_sorted.bam,0.1650848388671875,8.08446192741394,,Singletons,tcr,Completed,986833,953523,58461,58461,1
UMI-tools_1,SRR1543967_sorted.bam,0.1695404052734375,10.01970624923706,,Singletons,tcr,Completed,1424049,1410388,61153,61153,1
UMICollapse_1,SRR1543969_sorted.bam,1.24627685546875,4.090848922729492,,Singletons,tcr,Completed,1361764,1349707,68732,68732,1
UMICollapse_1,SRR1543964_sorted.bam,1.1514739990234375,3.548753023147583,,Singletons,tcr,Completed,1119301,1106767,64327,64327,1
UMICollapse_1,SRR1543970_sorted.bam,1.213409423828125,3.4205482006073,,Singletons,tcr,Completed,1235274,1222277,48223,48223,1
UMICollapse_1,SRR1543966_sorted.bam,1.2854766845703125,3.4259121417999268,,Singletons,tcr,Completed,1242753,1229055,49093,49093,1
UMICollapse_1,SRR1543971_sorted.bam,0.974609375,2.3937301635742188,,Singletons,tcr,Completed,761512,748639,42975,42975,1
UMICollapse_1,SRR1543968_sorted.bam,1.23663330078125,3.212552070617676,,Singletons,tcr,Completed,1145263,1135396,49489,49489,1
UMICollapse_1,SRR1543965_sorted.bam,1.1926727294921875,3.1022160053253174,,Singletons,tcr,Completed,986833,953523,58461,58461,1
UMICollapse_1,SRR1543967_sorted.bam,1.305419921875,3.897839069366455,,Singletons,tcr,Completed,1424049,1410388,61153,61153,1
RUMINA_8_threads.directional_1_--singletons,SRR1543969_sorted.bam,0.3568572998046875,1.0274388790130615,directional,Singletons,tcr,Completed,1361764,1349707,68732,68732,1
RUMINA_8_threads.directional_1_--singletons,SRR1543964_sorted.bam,0.3323822021484375,0.9216210842132568,directional,Singletons,tcr,Completed,1119301,1106767,64327,64327,1
RUMINA_8_threads.directional_1_--singletons,SRR1543970_sorted.bam,0.2948455810546875,0.9206571578979492,directional,Singletons,tcr,Completed,1235274,1222277,48223,48223,1
RUMINA_8_threads.directional_1_--singletons,SRR1543966_sorted.bam,0.3162841796875,0.9144251346588135,directional,Singletons,tcr,Completed,1242753,1229055,49093,49093,1
RUMINA_8_threads.directional_1_--singletons,SRR1543971_sorted.bam,0.1787872314453125,0.692166805267334,directional,Singletons,tcr,Completed,761512,748639,42975,42975,1
RUMINA_8_threads.directional_1_--singletons,SRR1543968_sorted.bam,0.29522705078125,0.8027088642120361,directional,Singletons,tcr,Completed,1145263,1135396,49489,49489,1
RUMINA_8_threads.directional_1_--singletons,SRR1543965_sorted.bam,0.2578582763671875,0.8009140491485596,directional,Singletons,tcr,Completed,986833,953523,58461,58461,1
RUMINA_8_threads.directional_1_--singletons,SRR1543967_sorted.bam,0.3439178466796875,1.0426921844482422,directional,Singletons,tcr,Completed,1424049,1410388,61153,61153,1
RUMINA_8_threads.directional_1_None,SRR1543969_sorted.bam,0.3558349609375,0.9224069118499756,directional,Strict,tcr,Completed,1361764,1349707,19307,19307,1
RUMINA_8_threads.directional_1_None,SRR1543964_sorted.bam,0.3214569091796875,0.807232141494751,directional,Strict,tcr,Completed,1119301,1106767,22677,22677,1
RUMINA_8_threads.directional_1_None,SRR1543970_sorted.bam,0.2888031005859375,0.796489953994751,directional,Strict,tcr,Completed,1235274,1222277,13465,13465,1
RUMINA_8_threads.directional_1_None,SRR1543966_sorted.bam,0.3088226318359375,0.7987120151519775,directional,Strict,tcr,Completed,1242753,1229055,13005,13005,1
RUMINA_8_threads.directional_1_None,SRR1543971_sorted.bam,0.1756744384765625,0.5750100612640381,directional,Strict,tcr,Completed,761512,748639,14705,14705,1
RUMINA_8_threads.directional_1_None,SRR1543968_sorted.bam,0.281494140625,0.8066377639770508,directional,Strict,tcr,Completed,1145263,1135396,16261,16261,1
RUMINA_8_threads.directional_1_None,SRR1543965_sorted.bam,0.2585906982421875,0.688478946685791,directional,Strict,tcr,Completed,986833,953523,19076,19076,1
RUMINA_8_threads.directional_1_None,SRR1543967_sorted.bam,0.3248138427734375,0.9191310405731201,directional,Strict,tcr,Completed,1424049,1410388,18313,18313,1
RUMINA_8_threads.acyclic_1_None,SRR1543969_sorted.bam,0.3593597412109375,0.9196968078613281,acyclic,Strict,tcr,Completed,1361764,1349707,21886,21886,1
RUMINA_8_threads.acyclic_1_None,SRR1543964_sorted.bam,0.3278656005859375,0.8082449436187744,acyclic,Strict,tcr,Completed,1119301,1106767,23895,23895,1
RUMINA_8_threads.acyclic_1_None,SRR1543970_sorted.bam,0.291473388671875,0.803948163986206,acyclic,Strict,tcr,Completed,1235274,1222277,16021,16021,1
RUMINA_8_threads.acyclic_1_None,SRR1543966_sorted.bam,0.3119964599609375,0.8037819862365723,acyclic,Strict,tcr,Completed,1242753,1229055,15935,15935,1
RUMINA_8_threads.acyclic_1_None,SRR1543971_sorted.bam,0.1773681640625,0.5749270915985107,acyclic,Strict,tcr,Completed,761512,748639,15893,15893,1
RUMINA_8_threads.acyclic_1_None,SRR1543968_sorted.bam,0.2877349853515625,0.8052957057952881,acyclic,Strict,tcr,Completed,1145263,1135396,18043,18043,1
RUMINA_8_threads.acyclic_1_None,SRR1543965_sorted.bam,0.2598419189453125,0.6938459873199463,acyclic,Strict,tcr,Completed,986833,953523,20346,20346,1
RUMINA_8_threads.acyclic_1_None,SRR1543967_sorted.bam,0.326446533203125,0.9213540554046631,acyclic,Strict,tcr,Completed,1424049,1410388,20358,20358,1
UMI-tools_2,SRR1543969_sorted.bam,0.1717681884765625,10.582483053207397,,Singletons,tcr,Completed,1361764,1349707,68732,68732,2
UMI-tools_2,SRR1543964_sorted.bam,0.1679534912109375,8.987725973129272,,Singletons,tcr,Completed,1119301,1106767,64327,64327,2
UMI-tools_2,SRR1543970_sorted.bam,0.1608123779296875,8.879347324371338,,Singletons,tcr,Completed,1235274,1222277,48223,48223,2
UMI-tools_2,SRR1543966_sorted.bam,0.159027099609375,9.071094036102295,,Singletons,tcr,Completed,1242753,1229055,49093,49093,2
UMI-tools_2,SRR1543971_sorted.bam,0.1566314697265625,5.9675703048706055,,Singletons,tcr,Completed,761512,748639,42975,42975,2
UMI-tools_2,SRR1543968_sorted.bam,0.1600494384765625,8.156401872634888,,Singletons,tcr,Completed,1145263,1135396,49489,49489,2
UMI-tools_2,SRR1543965_sorted.bam,0.163177490234375,8.063073873519897,,Singletons,tcr,Completed,986833,953523,58461,58461,2
UMI-tools_2,SRR1543967_sorted.bam,0.1676788330078125,10.0054190158844,,Singletons,tcr,Completed,1424049,1410388,61153,61153,2
UMICollapse_2,SRR1543969_sorted.bam,1.3383636474609375,4.139785051345825,,Singletons,tcr,Completed,1361764,1349707,68732,68732,2
UMICollapse_2,SRR1543964_sorted.bam,1.15167236328125,3.524991989135742,,Singletons,tcr,Completed,1119301,1106767,64327,64327,2
UMICollapse_2,SRR1543970_sorted.bam,1.2311859130859375,3.4371378421783447,,Singletons,tcr,Completed,1235274,1222277,48223,48223,2
UMICollapse_2,SRR1543966_sorted.bam,1.2491607666015625,3.432504177093506,,Singletons,tcr,Completed,1242753,1229055,49093,49093,2
UMICollapse_2,SRR1543971_sorted.bam,1.04705810546875,2.4095170497894287,,Singletons,tcr,Completed,761512,748639,42975,42975,2
UMICollapse_2,SRR1543968_sorted.bam,1.24658203125,3.205244779586792,,Singletons,tcr,Completed,1145263,1135396,49489,49489,2
UMICollapse_2,SRR1543965_sorted.bam,1.2788238525390625,3.092271089553833,,Singletons,tcr,Completed,986833,953523,58461,58461,2
UMICollapse_2,SRR1543967_sorted.bam,1.3062591552734375,3.897313117980957,,Singletons,tcr,Completed,1424049,1410388,61153,61153,2
RUMINA_8_threads.directional_2_--singletons,SRR1543969_sorted.bam,0.3715057373046875,1.0413446426391602,directional,Singletons,tcr,Completed,1361764,1349707,68732,68732,2
RUMINA_8_threads.directional_2_--singletons,SRR1543964_sorted.bam,0.341217041015625,0.9267332553863525,directional,Singletons,tcr,Completed,1119301,1106767,64327,64327,2
RUMINA_8_threads.directional_2_--singletons,SRR1543970_sorted.bam,0.292724609375,0.9221041202545166,directional,Singletons,tcr,Completed,1235274,1222277,48223,48223,2
RUMINA_8_threads.directional_2_--singletons,SRR1543966_sorted.bam,0.3165740966796875,0.9221451282501221,directional,Singletons,tcr,Completed,1242753,1229055,49093,49093,2
RUMINA_8_threads.directional_2_--singletons,SRR1543971_sorted.bam,0.177276611328125,0.6935069561004639,directional,Singletons,tcr,Completed,761512,748639,42975,42975,2
RUMINA_8_threads.directional_2_--singletons,SRR1543968_sorted.bam,0.2941131591796875,0.8100790977478027,directional,Singletons,tcr,Completed,1145263,1135396,49489,49489,2
RUMINA_8_threads.directional_2_--singletons,SRR1543965_sorted.bam,0.259002685546875,0.8073129653930664,directional,Singletons,tcr,Completed,986833,953523,58461,58461,2
RUMINA_8_threads.directional_2_--singletons,SRR1543967_sorted.bam,0.3499603271484375,1.0396218299865723,directional,Singletons,tcr,Completed,1424049,1410388,61153,61153,2
RUMINA_8_threads.directional_2_None,SRR1543969_sorted.bam,0.3568115234375,0.9145309925079346,directional,Strict,tcr,Completed,1361764,1349707,19307,19307,2
RUMINA_8_threads.directional_2_None,SRR1543964_sorted.bam,0.31781005859375,0.8060421943664551,directional,Strict,tcr,Completed,1119301,1106767,22677,22677,2
RUMINA_8_threads.directional_2_None,SRR1543970_sorted.bam,0.290313720703125,0.808358907699585,directional,Strict,tcr,Completed,1235274,1222277,13465,13465,2
RUMINA_8_threads.directional_2_None,SRR1543966_sorted.bam,0.3139190673828125,0.80570387840271,directional,Strict,tcr,Completed,1242753,1229055,13005,13005,2
RUMINA_8_threads.directional_2_None,SRR1543971_sorted.bam,0.177886962890625,0.5755002498626709,directional,Strict,tcr,Completed,761512,748639,14705,14705,2
RUMINA_8_threads.directional_2_None,SRR1543968_sorted.bam,0.2894744873046875,0.808668851852417,directional,Strict,tcr,Completed,1145263,1135396,16261,16261,2
RUMINA_8_threads.directional_2_None,SRR1543965_sorted.bam,0.2596893310546875,0.6929779052734375,directional,Strict,tcr,Completed,986833,953523,19076,19076,2
RUMINA_8_threads.directional_2_None,SRR1543967_sorted.bam,0.3268585205078125,0.9232180118560791,directional,Strict,tcr,Completed,1424049,1410388,18313,18313,2
RUMINA_8_threads.acyclic_2_None,SRR1543969_sorted.bam,0.35565185546875,0.9147131443023682,acyclic,Strict,tcr,Completed,1361764,1349707,21886,21886,2
RUMINA_8_threads.acyclic_2_None,SRR1543964_sorted.bam,0.3287200927734375,0.8066258430480957,acyclic,Strict,tcr,Completed,1119301,1106767,23895,23895,2
RUMINA_8_threads.acyclic_2_None,SRR1543970_sorted.bam,0.2919158935546875,0.8064932823181152,acyclic,Strict,tcr,Completed,1235274,1222277,16021,16021,2
RUMINA_8_threads.acyclic_2_None,SRR1543966_sorted.bam,0.3111572265625,0.8044791221618652,acyclic,Strict,tcr,Completed,1242753,1229055,15935,15935,2
RUMINA_8_threads.acyclic_2_None,SRR1543971_sorted.bam,0.1763916015625,0.5759258270263672,acyclic,Strict,tcr,Completed,761512,748639,15893,15893,2
RUMINA_8_threads.acyclic_2_None,SRR1543968_sorted.bam,0.2714080810546875,0.806272029876709,acyclic,Strict,tcr,Completed,1145263,1135396,18043,18043,2
RUMINA_8_threads.acyclic_2_None,SRR1543965_sorted.bam,0.2486114501953125,0.6818749904632568,acyclic,Strict,tcr,Completed,986833,953523,20346,20346,2
RUMINA_8_threads.acyclic_2_None,SRR1543967_sorted.bam,0.334930419921875,0.921705961227417,acyclic,Strict,tcr,Completed,1424049,1410388,20358,20358,2
UMI-tools_0,hiv_bwa.bam,8.307586669921875,1050.791340827942,,Singletons,hiv_wgs,Completed,74261154,74261154,11754204,11754204,0
UMICollapse_0,hiv_bwa.bam,23.854522705078125,228.960875749588,,Singletons,hiv_wgs,Completed,74261154,74261154,11754204,11754204,0
RUMINA_8_threads.directional_0_--singletons,hiv_bwa.bam,9.258132934570312,163.4157829284668,directional,Singletons,hiv_wgs,Completed,74261154,74261154,10791558,10791558,0
RUMINA_8_threads.directional_0_None,hiv_bwa.bam,4.2877960205078125,105.40798497200012,directional,Strict,hiv_wgs,Completed,74261154,74261154,4024262,4024262,0
RUMINA_8_threads.acyclic_0_None,hiv_bwa.bam,4.44073486328125,102.14563512802124,acyclic,Strict,hiv_wgs,Completed,74261154,74261154,4025745,4025745,0
UMI-tools_1,hiv_bwa.bam,8.322052001953125,1052.7112810611725,,Singletons,hiv_wgs,Completed,74261154,74261154,11754204,11754204,1
UMICollapse_1,hiv_bwa.bam,24.542526245117188,229.178138256073,,Singletons,hiv_wgs,Completed,74261154,74261154,11754204,11754204,1
RUMINA_8_threads.directional_1_--singletons,hiv_bwa.bam,9.512054443359375,157.28311705589294,directional,Singletons,hiv_wgs,Completed,74261154,74261154,10791548,10791548,1
RUMINA_8_threads.directional_1_None,hiv_bwa.bam,4.382415771484375,104.50922322273254,directional,Strict,hiv_wgs,Completed,74261154,74261154,4024262,4024262,1
RUMINA_8_threads.acyclic_1_None,hiv_bwa.bam,4.293548583984375,101.66681504249573,acyclic,Strict,hiv_wgs,Completed,74261154,74261154,4025744,4025744,1
UMI-tools_2,hiv_bwa.bam,8.297409057617188,1052.5570628643036,,Singletons,hiv_wgs,Completed,74261154,74261154,11754204,11754204,2
UMICollapse_2,hiv_bwa.bam,22.32501220703125,226.7493941783905,,Singletons,hiv_wgs,Completed,74261154,74261154,11754204,11754204,2
RUMINA_8_threads.directional_2_--singletons,hiv_bwa.bam,9.605056762695312,157.478257894516,directional,Singletons,hiv_wgs,Completed,74261154,74261154,10791563,10791563,2
RUMINA_8_threads.directional_2_None,hiv_bwa.bam,4.318359375,102.42815208435059,directional,Strict,hiv_wgs,Completed,74261154,74261154,4024262,4024262,2
RUMINA_8_threads.acyclic_2_None,hiv_bwa.bam,4.4466552734375,99.71012592315674,acyclic,Strict,hiv_wgs,Completed,74261154,74261154,4025745,4025745,2
